promedio,promedio_establecimiento,desviacion,nivel_superior,nivel_minimo,nivel_satisfactorio,nivel_avanzado
327.0,1.3000000000000003,56.0,5.000000000000002,45.0,27.0,23.0
321.0,1.3000000000000003,59.0,9.0,29.0,39.0,23.0
329.0,3.6,65.0,21.0,41.0,18.0,21.0
339.0,0.0,86.0,22.0,30.0,33.0,15.0
342.0,7.4,60.0,8.0,15.0,46.0,31.0
326.0,0.0,54.0,4.0,37.0,56.0,4.0
348.0,8.6,69.0,4.0,23.0,31.0,42.0
358.0,3.0,54.0,0.0,24.0,53.0,24.0
381.0,5.2,72.0,4.0,26.0,44.0,26.0
339.0,8.5,70.0,21.0,35.0,18.0,27.0
349.0,0.0,49.0,0.0,22.0,44.0,33.0
369.0,7.0,58.0,3.0,18.0,41.0,38.0
394.0,3.8,53.0,0.0,4.0,59.0,37.0
322.0,0.0,65.0,7.0,30.0,33.0,30.0
385.0,0.0,59.0,0.0,14.0,24.0,62.0
432.0,2.1,61.0,0.0,7.0,42.0,51.0
395.0,2.0,63.0,2.0,13.0,27.0,59.0
413.0,1.6,47.0,0.0,2.0,46.0,53.0
384.0,0.0,66.0,0.0,8.0,23.0,69.0
365.0,2.0,64.0,6.0,24.0,30.0,40.0
422.0,3.8,59.0,2.0,2.0,12.0,83.0
419.0,5.1,79.0,5.000000000000002,5.0,19.0,71.0
483.0,11.199999999999998,66.0,0.0,5.0,5.0,91.0
415.0,7.300000000000001,43.0,0.0,5.0,38.0,57.0
378.0,0.0,74.0,4.0,14.0,19.0,63.0
393.0,0.0,70.0,4.0,5.0,23.0,68.0
293.0,25.5,73.0,43.0,29.0,0.0,29.0
318.0,0.0,79.0,24.0,29.0,24.0,24.0
336.0,0.0,65.0,9.0,55.0,27.0,9.0
297.0,17.5,50.0,29.0,14.0,57.0,0.0
309.0,0.0,71.0,33.0,33.0,19.0,14.0
322.0,0.0,48.0,0.0,46.0,46.0,9.0
323.0,3.0,60.0,11.0,26.0,36.0,27.0
357.0,3.0,64.0,9.0,17.0,41.0,34.0
358.0,6.8,79.0,2.0,50.0,23.0,25.0
340.0,3.8,83.0,24.0,25.0,25.0,25.0
330.0,3.4,68.0,14.0,29.0,29.0,29.0
354.0,4.6,54.0,2.0,23.0,61.0,14.0
364.0,2.6,50.0,2.0,11.0,72.0,15.0
334.0,2.3,58.0,5.000000000000002,23.0,41.0,32.0
347.0,2.8,70.0,8.0,14.0,37.0,41.0
309.0,3.0,59.0,36.0,38.0,17.0,10.0
336.0,3.1,61.0,13.0,45.0,30.0,11.0
329.0,3.4,67.0,11.0,29.0,38.0,23.0
355.0,3.7,58.0,2.0,24.0,59.0,15.0
291.0,2.2,54.0,40.0,39.0,17.0,5.0
310.0,0.0,55.0,15.0,35.0,24.0,26.0
331.0,0.0,63.0,12.0,27.0,34.0,28.0
309.0,2.2,55.0,8.0,51.0,34.0,7.0
311.0,3.6,56.0,17.0,58.0,24.0,2.0
320.0,2.9,70.0,18.0,51.0,22.0,9.0
320.0,1.8,58.0,10.0,30.0,30.0,30.0
304.0,1.1,61.0,34.0,40.0,14.0,13.0
323.0,1.7,55.0,9.0,33.0,38.0,20.0
333.0,2.4,59.0,7.0,27.0,57.0,9.0
322.0,1.1,62.0,9.0,39.0,38.0,13.0
363.0,0.0,68.0,8.0,29.0,24.0,39.0
386.0,0.0,60.0,0.0,14.0,29.0,57.0
389.0,0.0,62.0,2.0,5.0,59.0,34.0
335.0,0.0,65.0,10.0,20.0,35.0,35.0
355.0,0.0,67.0,6.0,18.0,37.0,39.0
360.0,0.0,77.0,7.0,34.0,39.0,20.0
393.0,0.0,50.0,0.0,5.0,56.0,39.0
362.0,2.9,67.0,0.0,30.0,32.0,38.0
392.0,0.0,62.0,2.0,14.0,58.0,27.0
344.0,2.2,66.0,7.0,21.0,29.0,43.0
340.0,2.7,63.0,16.0,32.0,30.0,22.0
346.0,2.2,64.0,6.0,28.0,28.0,38.0
388.0,1.1,61.0,1.0,7.0,41.0,51.0
355.0,1.8,61.0,6.0,13.0,27.0,54.0
379.0,0.0,58.0,0.0,28.0,48.0,24.0
382.0,1.6,55.0,1.0,10.0,26.0,64.0
389.0,0.0,51.0,0.0,8.0,60.0,32.0
352.0,1.1999999999999997,64.0,12.0,32.0,21.0,34.0
354.0,6.4,54.0,0.0,19.0,69.0,13.0
315.0,4.5,54.0,28.0,25.0,41.0,6.0
345.0,3.9,53.0,0.0,15.0,50.0,35.0
370.0,4.5,61.0,0.0,15.0,39.0,46.0
329.0,6.4,53.0,13.0,50.0,31.0,6.0
361.0,4.2,50.0,0.0,13.0,53.0,34.0
426.0,1.0,45.0,0.0,1.0,41.0,58.0
424.0,2.7,56.0,0.0,4.0,17.0,80.0
398.0,5.2,64.0,4.0,8.0,33.0,56.0
433.0,1.3000000000000003,63.0,0.0,8.0,37.0,55.0
408.0,3.3,67.0,0.0,6.0,18.0,76.0
412.0,4.5,56.0,0.0,8.0,21.0,71.0
346.0,1.5000000000000002,56.0,4.0,23.0,24.0,49.0
361.0,1.7,65.0,5.000000000000002,16.0,33.0,45.0
378.0,0.0,59.0,0.0,16.0,57.0,28.0
374.0,0.0,66.0,1.0,32.0,36.0,30.0
344.0,0.0,64.0,3.0,34.0,34.0,29.0
309.0,0.0,61.0,29.0,37.0,23.0,11.0
293.0,8.1,68.0,31.0,44.0,19.0,6.0
261.0,9.4,47.0,69.0,23.0,8.0,0.0
340.0,6.1,51.0,0.0,25.0,69.0,6.0
347.0,23.4,84.0,11.0,22.0,33.0,33.0
320.0,25.5,92.0,22.0,33.0,11.0,33.0
312.0,10.999999999999998,56.0,8.0,46.0,31.0,15.0
376.0,2.6,50.0,0.0,14.0,60.0,27.0
377.0,3.4,59.0,0.0,18.0,39.0,43.0
344.0,0.0,66.0,12.0,20.0,29.0,39.0
324.0,4.0,70.0,25.0,36.0,21.0,18.0
328.0,0.0,64.0,13.0,25.0,25.0,38.0
336.0,3.6,70.0,8.0,54.0,31.0,8.0
384.0,0.0,55.0,2.0,9.0,38.0,52.0
413.0,3.8,70.0,0.0,13.0,48.0,39.0
372.0,0.0,54.0,2.0,7.0,40.0,50.0
366.0,0.0,61.0,3.0,10.0,30.0,57.0
405.0,2.4,44.0,0.0,2.0,51.0,48.0
365.0,0.0,69.0,7.0,21.0,32.0,39.0
362.0,4.9,64.0,0.0,24.0,60.0,16.0
360.0,5.0,65.0,0.0,52.0,28.0,20.0
349.0,0.0,67.0,2.0,21.0,36.0,40.0
387.0,3.3,56.0,0.0,7.0,64.0,29.0
388.0,4.0,67.0,0.0,25.0,46.0,29.0
368.0,0.0,66.0,4.0,13.0,32.0,51.0
358.0,2.2,63.0,5.000000000000002,18.0,41.0,36.0
352.0,2.4,69.0,13.0,27.0,32.0,29.0
335.0,2.1,47.0,0.0,30.0,32.0,39.0
312.0,3.1,56.0,31.0,35.0,20.0,14.0
342.0,5.1,59.0,3.0,48.0,39.0,10.0
360.0,2.4,55.0,2.0,11.0,48.0,39.0
372.0,5.7,65.0,3.0,23.0,55.0,19.0
342.0,3.8,69.0,12.0,20.0,39.0,29.0
382.0,0.0,87.0,17.0,0.0,17.0,67.0
323.0,5.5,58.0,5.000000000000002,40.0,45.0,10.0
362.0,15.9,63.0,0.0,30.0,30.0,40.0
363.0,5.2,54.0,5.000000000000002,35.0,45.0,15.0
447.0,0.0,73.0,0.0,0.0,0.0,100.0
438.0,18.4,73.0,0.0,0.0,30.0,70.0
372.0,3.6,45.0,0.0,8.0,79.0,13.0
378.0,4.2,53.0,0.0,25.0,50.0,25.0
363.0,2.8,59.0,7.0,27.0,29.0,37.0
364.0,2.9,52.0,3.0,6.0,29.0,62.0
402.0,2.8,60.0,0.0,7.0,32.0,60.99999999999999
392.0,2.9,51.0,0.0,6.0,18.0,77.0
382.0,1.8,72.0,7.0,24.0,20.0,50.0
412.0,1.3999999999999997,71.0,1.0,14.0,46.0,39.0
404.0,1.1,52.0,0.0,7.0,49.0,44.0
383.0,1.7,61.0,1.0,13.0,24.0,63.0
388.0,1.9,73.0,2.0,15.0,31.0,51.0
376.0,1.9,67.0,3.0,11.0,26.0,60.99999999999999
361.0,0.0,69.0,7.0,14.0,38.0,41.0
372.0,0.0,60.0,0.0,14.0,71.0,14.0
350.0,2.7,44.0,0.0,23.0,39.0,39.0
337.0,2.2,36.0,0.0,19.0,45.0,36.0
360.0,0.0,73.0,0.0,50.0,32.0,18.0
334.0,0.0,64.0,21.0,36.0,19.0,24.0
314.0,11.6,62.0,0.0,80.0,10.0,10.0
360.0,10.1,74.0,7.0,21.0,36.0,36.0
328.9,5.02,72.9,0.0,0.0,0.0,3.0
328.9,5.02,72.9,0.0,0.0,0.0,3.0
354.0,10.0,74.0,14.0,29.0,21.0,36.0
347.0,8.5,45.0,0.0,40.0,40.0,20.0
313.0,3.6,61.0,28.0,37.0,17.0,17.0
365.0,0.0,66.0,0.0,30.0,48.0,22.0
343.0,0.0,60.0,6.0,6.0,53.0,35.0
356.0,3.4,58.0,0.0,35.0,24.0,41.0
382.0,0.0,51.0,0.0,9.0,27.0,65.0
337.0,0.0,60.0,0.0,63.0,30.0,7.0
356.0,0.0,87.0,10.0,35.0,30.0,25.0
363.0,0.0,59.0,0.0,20.0,60.0,20.0
328.9,5.02,72.9,0.0,0.0,0.0,4.0
413.0,0.0,62.0,0.0,10.0,20.0,70.0
395.0,0.0,76.0,0.0,10.0,60.0,30.0
327.1,5.489999999999999,71.8,0.0,0.0,1.0,3.0
315.0,6.5,57.0,18.0,25.0,32.0,25.0
304.0,4.8,42.0,11.0,43.0,36.0,11.0
335.0,11.5,58.0,8.0,31.0,46.0,15.0
325.0,8.8,44.0,8.0,54.0,31.0,8.0
294.0,0.0,79.0,31.0,63.0,0.0,6.0
263.0,0.0,51.0,57.0,38.0,5.0,0.0
314.0,0.0,51.0,0.0,38.0,63.0,0.0
320.0,5.5,41.0,7.0,29.0,50.0,14.0
298.0,0.0,71.0,24.0,43.0,19.0,14.0
303.0,7.300000000000001,54.0,14.0,43.0,29.0,14.0
398.0,2.4,68.0,2.0,9.0,26.0,64.0
452.0,5.3,61.0,0.0,3.0,27.0,70.0
417.0,4.4,51.0,0.0,2.0,48.0,50.0
411.0,2.3,59.0,1.0,4.0,13.0,81.0
388.0,2.2,63.0,4.0,18.0,22.0,56.0
404.0,2.7,68.0,0.0,7.0,15.0,78.0
386.0,0.0,55.0,0.0,7.0,53.0,40.0
391.0,0.0,63.0,8.0,0.0,17.0,75.0
383.0,0.0,70.0,0.0,27.0,47.0,27.0
344.0,4.9,38.0,0.0,36.0,57.0,7.0
393.0,6.7,51.0,0.0,7.0,29.0,64.0
356.0,0.0,49.0,0.0,8.0,42.0,50.0
366.0,0.0,59.0,3.0,20.0,25.0,53.0
335.0,4.3,58.0,8.0,46.0,19.0,27.0
366.0,3.6,49.0,0.0,12.0,46.0,42.0
353.0,3.9,63.0,3.0,39.0,48.0,10.0
328.0,0.0,62.0,10.0,30.0,28.0,33.0
359.0,2.8,44.0,0.0,10.0,77.0,13.0
401.0,6.1,49.0,0.0,9.0,46.0,46.0
450.0,6.8,55.0,0.0,0.0,36.0,64.0
382.0,3.7,66.0,2.0,16.0,31.0,51.0
397.0,4.9,88.0,8.0,18.0,18.0,55.0
372.0,6.6,65.0,4.0,8.0,31.0,58.0
394.0,6.6,64.0,0.0,8.0,27.0,65.0
372.0,1.6,55.0,0.0,18.0,59.0,23.0
333.0,0.0,60.0,19.0,35.0,26.0,21.0
367.0,0.0,61.0,3.0,19.0,39.0,39.0
352.0,3.4,71.0,10.0,18.0,31.0,41.0
317.0,2.9,60.0,15.0,27.0,32.0,26.0
326.0,1.5000000000000002,52.0,6.0,59.0,31.0,4.0
341.0,0.0,105.0,13.0,38.0,13.0,38.0
323.0,0.0,73.0,9.0,64.0,18.0,9.0
359.0,0.0,63.0,0.0,25.0,38.0,38.0
327.0,16.3,75.0,13.0,63.0,13.0,13.0
361.0,7.0,32.0,0.0,13.0,75.0,13.0
312.0,0.0,71.0,18.0,46.0,27.0,9.0
329.0,9.3,69.0,22.0,11.0,30.0,37.0
360.0,0.0,53.0,3.0,17.0,66.0,14.0
326.0,8.3,61.0,15.0,15.0,48.0,22.0
344.0,0.0,68.0,7.0,52.0,35.0,7.0
271.0,0.0,47.0,67.0,22.0,7.0,4.0
296.0,0.0,40.0,7.0,59.0,33.0,0.0
331.0,0.0,56.0,21.0,25.0,38.0,17.0
325.0,6.1,65.0,4.0,43.0,46.0,7.0
329.0,5.3,57.0,11.0,50.0,36.0,4.0
325.0,0.0,50.0,4.0,38.0,46.0,13.0
356.0,0.0,64.0,4.0,18.0,29.0,50.0
362.0,0.0,51.0,4.0,7.0,43.0,46.0
436.0,0.0,39.0,0.0,0.0,31.0,69.0
496.0,0.0,50.0,0.0,0.0,6.0,94.0
413.0,0.0,70.0,0.0,7.0,17.0,76.0
425.0,1.5000000000000002,59.0,0.0,1.0,25.0,74.0
414.0,0.0,57.0,0.0,6.0,14.0,80.0
419.0,1.6,61.0,1.0,8.0,16.0,75.0
363.0,1.6,56.0,0.0,19.0,58.0,23.0
337.0,0.0,63.0,16.0,38.0,22.0,24.0
351.0,0.0,67.0,5.000000000000002,29.0,27.0,40.0
358.0,2.4,71.0,9.0,12.0,36.0,43.0
351.0,2.2,64.0,5.000000000000002,13.0,38.0,43.0
355.0,2.0,70.0,8.0,41.0,33.0,19.0
324.0,0.0,84.0,11.0,61.0,18.0,11.0
344.0,0.0,60.0,4.0,25.0,57.0,14.0
303.0,1.8,69.0,40.0,33.0,15.0,13.0
356.0,3.6,63.0,4.0,24.0,54.0,18.0
323.0,4.4,79.0,18.0,46.0,28.0,8.0
344.0,1.5000000000000002,68.0,9.0,26.0,26.0,40.0
323.0,2.0,73.0,12.0,42.0,27.0,19.0
326.0,1.3000000000000003,60.0,10.0,28.0,34.0,29.0
346.0,0.0,67.0,0.0,50.0,25.0,25.0
314.0,5.0,42.0,6.0,38.0,38.0,19.0
321.0,6.1,51.0,0.0,50.0,38.0,13.0
312.0,0.0,67.0,15.0,46.0,21.0,18.0
336.0,0.0,53.0,0.0,44.0,38.0,19.0
283.0,0.0,60.0,58.0,27.0,9.0,6.0
301.0,5.7,58.0,27.0,30.0,21.0,21.0
343.0,5.6,57.0,9.0,15.0,36.0,39.0
277.0,4.1,59.0,57.0,28.0,11.0,4.0
316.0,4.8,69.0,13.0,45.0,19.0,23.0
290.0,0.0,52.0,42.0,42.0,10.0,7.0
337.0,0.0,56.0,3.0,31.0,39.0,28.0
317.0,0.0,46.0,11.0,25.0,47.0,17.0
268.0,0.0,47.0,24.0,63.0,10.0,2.0
286.0,2.2,56.0,28.0,34.0,23.0,15.0
302.0,1.9,59.0,17.0,59.0,20.0,4.0
309.0,3.1,71.0,19.0,37.0,24.0,20.0
315.0,2.3,58.0,17.0,36.0,29.0,18.0
290.0,2.7,63.0,50.0,23.0,17.0,10.0
316.0,2.1,63.0,11.0,40.0,44.0,6.0
331.0,1.1,62.0,13.0,17.0,42.0,28.0
344.0,2.8,58.0,2.0,27.0,59.0,13.0
327.0,0.0,64.0,22.0,37.0,22.0,20.0
356.0,3.4,70.0,5.000000000000002,41.0,38.0,16.0
313.0,1.0,57.0,14.0,26.0,43.0,17.0
347.0,0.0,62.0,6.0,25.0,39.0,30.0
324.0,28.4,56.0,14.0,14.0,57.0,14.0
349.0,22.0,67.0,0.0,44.0,22.0,33.0
362.0,36.1,72.0,0.0,43.0,29.0,29.0
366.0,31.900000000000002,98.0,0.0,44.0,11.0,44.0
325.0,14.5,75.0,5.000000000000002,55.0,30.0,10.0
335.0,13.2,69.0,5.000000000000002,55.0,30.0,10.0
345.0,7.800000000000001,73.0,4.0,21.0,42.0,33.0
331.0,8.2,77.0,13.0,33.0,25.0,29.0
335.0,0.0,59.0,0.0,45.0,41.0,14.0
377.0,0.0,61.0,0.0,40.0,40.0,20.0
387.0,0.0,51.0,0.0,10.0,40.0,50.0
305.0,0.0,57.0,35.0,38.0,17.0,10.0
339.0,0.0,53.0,0.0,27.0,73.0,0.0
373.0,5.4,36.0,0.0,0.0,40.0,60.0
329.0,0.0,93.0,27.0,36.0,18.0,18.0
384.0,9.3,63.0,0.0,10.0,20.0,70.0
304.0,0.0,57.0,30.0,30.0,30.0,10.0
313.0,0.0,46.0,10.0,40.0,50.0,0.0
294.0,0.0,49.0,20.0,60.0,20.0,0.0
323.0,0.0,37.0,0.0,20.0,80.0,0.0
319.0,4.5,57.0,24.0,38.0,24.0,15.0
323.0,0.0,55.0,14.0,30.0,38.0,19.0
359.0,6.2,60.0,6.0,17.0,56.0,22.0
369.0,6.4,62.0,0.0,33.0,56.0,11.0
320.0,4.5,57.0,6.0,50.0,27.0,18.0
311.0,0.0,55.0,11.0,35.0,30.0,24.0
312.0,12.7,57.0,9.0,36.0,27.0,27.0
283.0,0.0,43.0,13.0,75.0,13.0,0.0
301.0,0.0,55.0,22.0,33.0,44.0,0.0
306.0,14.4,65.0,18.0,36.0,36.0,9.0
324.0,0.0,54.0,0.0,63.0,38.0,0.0
325.0,0.0,41.0,0.0,33.0,56.0,11.0
259.0,17.8,60.0,40.0,50.0,10.0,0.0
311.0,23.2,78.0,10.0,40.0,40.0,10.0
294.0,1.8,51.0,21.0,42.0,28.0,9.0
277.0,2.3,56.0,57.0,30.0,8.0,5.0
332.0,0.0,57.0,7.0,31.0,55.0,7.0
293.0,2.4,59.0,17.0,54.0,21.0,8.0
305.0,0.0,60.0,27.0,49.0,22.0,3.0
282.0,1.7,49.0,27.0,46.0,21.0,7.0
305.0,5.2,53.0,14.0,44.0,33.0,9.0
308.0,12.8,72.0,30.0,33.0,33.0,3.0
291.0,7.300000000000001,62.0,19.0,54.0,22.0,5.0
301.0,9.4,54.0,15.0,46.0,36.0,3.0
295.0,4.7,49.0,16.0,45.0,30.0,9.0
292.0,6.6,57.0,42.0,41.0,10.0,7.0
359.0,2.8,53.0,2.0,12.0,75.0,12.0
342.0,3.2,66.0,20.0,23.0,30.0,27.0
354.0,2.9,60.0,4.0,25.0,39.0,32.0
345.0,3.0,57.0,8.0,43.0,39.0,10.0
327.0,3.6,59.0,13.0,25.0,36.0,26.0
294.0,4.6,74.0,21.0,34.0,26.0,19.0
365.0,7.0,45.0,0.0,0.0,58.0,42.0
353.0,8.0,51.0,0.0,8.0,58.0,33.0
334.0,0.0,76.0,33.0,8.0,17.0,42.0
352.0,0.0,72.0,17.0,8.0,50.0,25.0
368.0,9.5,56.0,0.0,9.0,55.0,36.0
349.0,11.199999999999998,65.0,0.0,27.0,27.0,46.0
351.0,10.6,61.0,7.0,20.0,60.0,13.0
344.0,16.4,91.0,12.0,35.0,18.0,35.0
344.0,14.9,86.0,13.0,47.0,20.0,20.0
336.0,13.5,76.0,24.0,18.0,29.0,29.0
346.0,5.9,54.0,3.0,15.0,46.0,36.0
305.0,4.7,62.0,29.0,29.0,29.0,13.0
364.0,4.4,55.0,0.0,17.0,67.0,17.0
333.0,5.4,68.0,4.0,58.0,25.0,13.0
340.0,3.8,50.0,4.0,21.0,58.0,17.0
342.0,6.4,59.0,0.0,33.0,24.0,42.0
312.0,16.0,56.0,11.0,56.0,33.0,0.0
345.0,10.799999999999999,69.0,18.0,18.0,46.0,18.0
365.0,20.1,66.0,0.0,17.0,33.0,50.0
290.0,22.9,76.0,33.0,50.0,0.0,17.0
350.0,11.099999999999998,71.0,9.0,27.0,27.0,36.0
323.0,13.6,48.0,0.0,56.0,44.0,0.0
298.0,2.1,79.0,42.0,25.0,17.0,15.0
332.0,1.3999999999999997,65.0,10.0,25.0,42.0,22.0
314.0,1.9,51.0,9.0,36.0,39.0,16.0
315.0,2.1,59.0,12.0,33.0,36.0,19.0
365.0,0.0,69.0,6.0,18.0,35.0,41.0
330.0,0.0,63.0,18.0,35.0,29.0,18.0
317.0,0.0,63.0,8.0,46.0,15.0,31.0
342.0,0.0,40.0,0.0,23.0,54.0,23.0
320.0,7.9,66.0,31.0,25.0,38.0,6.0
340.0,5.7,48.0,0.0,31.0,63.0,6.0
298.0,2.2,57.0,16.0,50.0,27.0,7.0
275.0,2.0,54.0,32.0,44.0,17.0,7.0
294.0,2.5,55.0,27.0,59.0,13.0,1.0
295.0,2.0,52.0,22.0,41.0,25.0,11.0
306.0,3.0,67.0,13.0,39.0,44.0,5.0
281.0,2.1,55.0,48.0,37.0,9.0,6.0
359.0,0.0,37.0,0.0,0.0,71.0,29.0
328.0,3.8499999999999996,72.9,1.0,0.0,0.0,3.0
393.0,0.0,51.0,0.0,0.0,29.0,71.0
327.2,4.04,72.2,1.0,1.0,0.0,2.0
325.4,4.51,71.1,0.0,0.0,1.0,0.0
279.0,21.9,92.0,50.0,0.0,33.0,17.0
327.2,4.04,72.2,0.0,0.0,0.0,1.0
291.0,11.5,49.0,33.0,50.0,17.0,0.0
292.0,0.0,44.0,35.0,52.0,8.0,4.0
308.0,1.5000000000000002,50.0,9.0,41.0,36.0,14.0
301.0,1.1999999999999997,41.0,9.0,50.0,29.0,12.0
333.0,0.0,62.0,11.0,21.0,63.0,5.0
326.0,0.0,43.0,5.000000000000002,74.0,16.0,5.0
303.0,0.0,45.0,8.0,56.0,29.0,6.0
325.4,4.51,71.1,0.0,0.0,1.0,0.0
327.1,5.49,71.8,0.0,0.0,1.0,4.0
327.2,4.04,72.2,0.0,0.0,0.0,1.0
328.9,5.02,72.9,0.0,1.0,1.0,3.0
329.0,0.0,42.0,0.0,44.0,52.0,4.0
317.0,0.0,46.0,4.0,64.0,32.0,0.0
305.0,4.3,59.0,8.0,57.0,22.0,14.0
293.0,5.7,79.0,38.0,30.0,22.0,11.0
304.0,4.7,64.0,35.0,41.0,14.0,11.0
297.0,3.8,52.0,11.0,62.0,14.0,14.0
382.0,2.9,71.0,5.000000000000002,11.0,24.0,60.0
389.0,1.9,58.0,0.0,12.0,32.0,56.0
362.0,2.7,66.0,3.0,14.0,33.0,50.0
384.0,2.7,50.0,1.0,7.0,63.0,29.0
395.0,3.6,67.0,1.0,17.0,51.0,31.0
347.0,2.4,73.0,19.0,22.0,29.0,30.0
362.0,0.0,57.0,0.0,11.0,68.0,21.0
396.0,0.0,58.0,0.0,16.0,53.0,32.0
309.0,5.6,61.0,31.0,24.0,35.0,10.0
342.0,6.2,58.0,4.0,32.0,28.0,36.0
321.0,5.4,50.0,12.0,32.0,28.0,28.0
333.0,4.6,50.0,7.0,21.0,66.0,7.0
305.0,6.9,58.0,12.0,43.0,28.0,17.0
271.0,4.6,55.0,39.0,50.0,11.0,0.0
252.0,7.4,49.0,73.0,26.0,2.0,0.0
285.0,6.3,53.0,20.0,47.0,22.0,12.0
288.0,8.0,53.0,16.0,57.0,24.0,4.0
306.0,4.8,57.0,13.0,44.0,43.0,0.0
356.0,0.0,67.0,4.0,29.0,21.0,46.0
351.0,0.0,77.0,13.0,33.0,33.0,20.0
332.0,0.0,74.0,8.0,17.0,46.0,29.0
370.0,0.0,52.0,0.0,7.0,67.0,27.0
340.0,0.0,43.0,7.0,33.0,40.0,20.0
334.0,0.0,49.0,0.0,27.0,67.0,7.0
296.0,1.8,56.0,39.0,37.0,16.0,8.0
317.0,2.1,64.0,14.0,34.0,38.0,14.0
334.0,0.0,60.0,5.000000000000002,29.0,52.0,14.0
289.0,0.0,55.0,29.0,48.0,24.0,0.0
318.0,3.4,60.0,15.0,30.0,35.0,20.0
294.0,3.9,68.0,20.0,39.0,21.0,20.0
323.0,1.9,52.0,9.0,27.0,39.0,25.0
335.0,2.0,54.0,5.000000000000002,26.0,44.0,26.0
325.0,2.1,70.0,9.0,40.0,26.0,25.0
315.0,2.0,59.0,10.0,66.0,18.0,6.0
300.0,1.9,63.0,45.0,29.0,11.0,15.0
334.0,1.9,55.0,1.0,33.0,60.0,6.0
327.1,5.49,71.8,0.0,0.0,1.0,2.0
327.1,5.49,71.8,0.0,0.0,2.0,1.0
377.0,0.0,64.0,0.0,17.0,8.0,75.0
362.0,0.0,60.0,0.0,25.0,33.0,42.0
346.0,0.0,61.0,17.0,29.0,25.0,29.0
345.0,0.0,50.0,7.0,18.0,32.0,43.0
310.0,0.0,57.0,8.0,50.0,33.0,8.0
357.0,0.0,57.0,0.0,18.0,36.0,46.0
307.0,1.5000000000000002,32.0,2.0,50.0,43.0,5.0
316.0,1.9,32.0,0.0,60.0,37.0,3.0
319.0,2.0,34.0,6.0,67.0,24.0,3.0
318.0,1.6,34.0,2.0,28.0,57.0,14.0
310.0,2.1,54.0,12.0,46.0,35.0,8.0
332.0,2.4,62.0,3.0,32.0,35.0,30.0
308.0,2.3,60.0,32.0,39.0,20.0,9.0
311.0,4.0,50.0,7.0,48.0,41.0,3.0
298.0,3.6,46.0,16.0,72.0,10.0,2.0
327.0,1.9,49.0,6.0,27.0,49.0,18.0
334.0,0.0,69.0,8.0,42.0,25.0,25.0
339.0,0.0,76.0,25.0,33.0,8.0,33.0
361.0,0.0,71.0,7.0,13.0,40.0,40.0
395.0,0.0,55.0,0.0,0.0,13.0,87.0
296.0,1.8,45.0,20.0,42.0,30.0,9.0
298.0,5.8,64.0,23.0,57.0,18.0,3.0
284.0,1.3999999999999997,62.0,51.0,31.0,10.0,7.0
281.0,1.9,48.0,28.0,42.0,24.0,7.0
296.0,1.1999999999999997,55.0,15.0,52.0,26.0,6.0
311.0,5.2,57.0,10.0,46.0,39.0,5.0
339.0,2.0,43.0,2.0,19.0,36.0,43.0
351.0,2.2,49.0,2.0,12.0,45.0,41.0
376.0,0.0,63.0,5.000000000000002,23.0,18.0,55.0
374.0,0.0,74.0,5.000000000000002,14.0,41.0,41.0
356.0,0.0,68.0,6.0,31.0,49.0,14.0
327.0,2.1,61.0,14.0,19.0,35.0,32.0
366.0,0.0,59.0,1.0,24.0,36.0,40.0
370.0,0.0,65.0,2.0,14.0,59.0,26.0
345.0,0.0,75.0,16.0,25.0,33.0,26.0
357.0,1.8,53.0,5.000000000000002,15.0,33.0,47.0
352.0,4.6,78.0,15.0,33.0,15.0,36.0
320.0,0.0,83.0,20.0,47.0,27.0,7.0
365.0,8.1,58.0,0.0,12.0,31.0,58.0
338.0,0.0,57.0,3.0,33.0,53.0,10.0
363.0,7.5,53.0,0.0,19.0,42.0,39.0
338.0,4.2,71.0,9.0,33.0,27.0,30.0
327.0,2.1,69.0,8.0,41.0,31.0,20.0
305.0,1.8,50.0,10.0,40.0,35.0,16.0
363.0,2.5,62.0,2.0,19.0,60.0,18.0
303.0,2.1,68.0,41.0,30.0,17.0,13.0
320.0,2.9,71.0,19.0,55.0,18.0,7.0
318.0,2.1,60.0,15.0,36.0,29.0,21.0
325.4,3.11,71.5,1.0,2.0,1.0,0.0
325.4,3.11,71.5,1.0,2.0,1.0,0.0
297.0,0.0,30.0,0.0,57.0,43.0,0.0
320.0,0.0,42.0,14.0,29.0,57.0,0.0
307.0,0.0,85.0,50.0,13.0,25.0,13.0
351.0,0.0,90.0,13.0,25.0,25.0,38.0
295.0,19.6,57.0,20.0,40.0,30.0,10.0
330.0,28.5,83.0,20.0,20.0,30.0,30.0
339.0,0.0,90.0,29.0,43.0,0.0,29.0
300.0,0.0,72.0,14.0,43.0,29.0,14.0
326.5,4.52,72.0,1.0,2.0,2.0,0.0
327.2,4.04,72.2,0.0,3.0,1.0,1.0
306.0,6.8,59.0,13.0,53.0,27.0,7.0
367.0,10.4,80.0,14.0,14.0,7.0,64.0
341.0,5.8,34.0,0.0,20.0,80.0,0.0
366.0,9.3,71.0,7.0,7.0,50.0,36.0
314.0,12.1,72.0,13.0,60.0,20.0,7.0
272.0,4.3,37.0,60.0,33.0,7.0,0.0
304.0,6.4,54.0,15.0,40.0,35.0,10.0
305.0,7.1,59.0,35.0,32.0,24.0,9.0
